System_Name,Filename,Precision_Task_1a,Recall_Task_1a,F1_Score_Task_1a,Precision_Task_1b,Recall_Task_1b,F1_Score_Task_1b
System15$Tkern1-1ce,P05-1004,0.0,0.0,NA,NA,0.0,NA
System15$Tkern1-1ce,P98-2143,0.03954802259887006,0.07777777777777778,0.052434456928838954,0.7692307692307693,0.15873015873015872,0.2631578947368421
System15$Tkern1-1ce,C00-2123,0.0,0.0,NA,NA,0.0,NA
System15$Tkern1-1ce,N06-2049,0.030303030303030304,0.06060606060606061,0.04040404040404041,0.5,0.08695652173913043,0.14814814814814817
System15$Tkern1-1ce,C04-1089,0.0,0.0,NA,NA,0.0,NA
System15$Tkern1-1ce,P05-1053,0.0,0.0,NA,0.0,0.0,NA
System15$Tkern1-1ce,W03-0410,0.013888888888888888,0.034482758620689655,0.019801980198019802,1.0,0.04,0.07692307692307693
System15$Tkern1-1ce,J96-3004,0.0,0.0,NA,0.0,0.0,NA
System15$Tkern1-1ce,I05-5011,0.0,0.0,NA,0.0,0.0,NA
System15$Tkern1-1ce,P98-1046,0.0,0.0,NA,0.0,0.0,NA
System15$Tkern1-4,P05-1004,0.0,0.0,NA,NA,0.0,NA
System15$Tkern1-4,P98-2143,0.03389830508474576,0.06666666666666667,0.0449438202247191,0.7692307692307693,0.15873015873015872,0.2631578947368421
System15$Tkern1-4,C00-2123,0.0,0.0,NA,NA,0.0,NA
System15$Tkern1-4,N06-2049,0.030303030303030304,0.06060606060606061,0.04040404040404041,0.5,0.08695652173913043,0.14814814814814817
System15$Tkern1-4,C04-1089,0.0196078431372549,0.05263157894736842,0.02857142857142857,1.0,0.04,0.07692307692307693
System15$Tkern1-4,P05-1053,0.0,0.0,NA,0.0,0.0,NA
System15$Tkern1-4,W03-0410,0.027777777777777776,0.06896551724137931,0.039603960396039604,1.0,0.12,0.21428571428571425
System15$Tkern1-4,J96-3004,0.004830917874396135,0.009345794392523364,0.006369426751592357,0.3333333333333333,0.014492753623188406,0.027777777777777776
System15$Tkern1-4,I05-5011,0.0,0.0,NA,0.0,0.0,NA
System15$Tkern1-4,P98-1046,0.0,0.0,NA,0.0,0.0,NA
System15$Tkern1-4ce,P05-1004,0.0,0.0,NA,NA,0.0,NA
System15$Tkern1-4ce,P98-2143,0.03954802259887006,0.07777777777777778,0.052434456928838954,0.7692307692307693,0.15873015873015872,0.2631578947368421
System15$Tkern1-4ce,C00-2123,0.0,0.0,NA,NA,0.0,NA
System15$Tkern1-4ce,N06-2049,0.030303030303030304,0.06060606060606061,0.04040404040404041,0.5,0.08695652173913043,0.14814814814814817
System15$Tkern1-4ce,C04-1089,0.0,0.0,NA,NA,0.0,NA
System15$Tkern1-4ce,P05-1053,0.0,0.0,NA,0.0,0.0,NA
System15$Tkern1-4ce,W03-0410,0.013888888888888888,0.034482758620689655,0.019801980198019802,1.0,0.04,0.07692307692307693
System15$Tkern1-4ce,J96-3004,0.0,0.0,NA,0.0,0.0,NA
System15$Tkern1-4ce,I05-5011,0.0,0.0,NA,0.0,0.0,NA
System15$Tkern1-4ce,P98-1046,0.0,0.0,NA,0.0,0.0,NA
System15$Tkern1-8,P05-1004,0.0,0.0,NA,NA,0.0,NA
System15$Tkern1-8,P98-2143,0.03954802259887006,0.07777777777777778,0.052434456928838954,0.7692307692307693,0.15873015873015872,0.2631578947368421
System15$Tkern1-8,C00-2123,0.0,0.0,NA,NA,0.0,NA
System15$Tkern1-8,N06-2049,0.030303030303030304,0.06060606060606061,0.04040404040404041,0.5,0.08695652173913043,0.14814814814814817
System15$Tkern1-8,C04-1089,0.0,0.0,NA,NA,0.0,NA
System15$Tkern1-8,P05-1053,0.0,0.0,NA,0.0,0.0,NA
System15$Tkern1-8,W03-0410,0.013888888888888888,0.034482758620689655,0.019801980198019802,1.0,0.04,0.07692307692307693
System15$Tkern1-8,J96-3004,0.0,0.0,NA,0.0,0.0,NA
System15$Tkern1-8,I05-5011,0.0,0.0,NA,0.0,0.0,NA
System15$Tkern1-8,P98-1046,0.0,0.0,NA,0.0,0.0,NA
System15$Tkern1-8ce,P05-1004,0.0,0.0,NA,NA,0.0,NA
System15$Tkern1-8ce,P98-2143,0.04519774011299435,0.08888888888888889,0.0599250936329588,0.8,0.19047619047619047,0.3076923076923077
System15$Tkern1-8ce,C00-2123,0.0,0.0,NA,NA,0.0,NA
System15$Tkern1-8ce,N06-2049,0.030303030303030304,0.06060606060606061,0.04040404040404041,0.5,0.08695652173913043,0.14814814814814817
System15$Tkern1-8ce,C04-1089,0.0196078431372549,0.05263157894736842,0.02857142857142857,1.0,0.04,0.07692307692307693
System15$Tkern1-8ce,P05-1053,0.018779342723004695,0.047058823529411764,0.02684563758389262,0.0,0.0,NA
System15$Tkern1-8ce,W03-0410,0.013888888888888888,0.034482758620689655,0.019801980198019802,1.0,0.04,0.07692307692307693
System15$Tkern1-8ce,J96-3004,0.004830917874396135,0.009345794392523364,0.006369426751592357,0.3333333333333333,0.014492753623188406,0.027777777777777776
System15$Tkern1-8ce,I05-5011,0.0,0.0,NA,0.0,0.0,NA
System15$Tkern1-8ce,P98-1046,0.0,0.0,NA,0.0,0.0,NA
System16$Default,P05-1004,0.11538461538461539,0.21428571428571427,0.15,0.6666666666666666,0.14285714285714285,0.23529411764705882
System16$Default,P98-2143,0.0660377358490566,0.07777777777777778,0.07142857142857144,0.5555555555555556,0.07936507936507936,0.1388888888888889
System16$Default,C00-2123,0.0,0.0,NA,NA,0.0,NA
System16$Default,N06-2049,0.09433962264150944,0.15151515151515152,0.11627906976744186,0.6666666666666666,0.17391304347826086,0.27586206896551724
System16$Default,C04-1089,0.0967741935483871,0.15789473684210525,0.12000000000000001,0.5,0.04,0.07407407407407407
System16$Default,P05-1053,0.06818181818181818,0.10588235294117647,0.08294930875576036,0.5,0.1,0.16666666666666669
System16$Default,W03-0410,0.08620689655172414,0.1724137931034483,0.1149425287356322,0.6,0.12,0.19999999999999998
System16$Default,J96-3004,0.06862745098039216,0.06542056074766354,0.06698564593301437,0.7142857142857143,0.07246376811594203,0.13157894736842105
System16$Default,I05-5011,0.18181818181818182,0.21428571428571427,0.19672131147540986,0.3076923076923077,0.2,0.24242424242424246
System16$Default,P98-1046,0.014084507042253521,0.038461538461538464,0.02061855670103093,0.1111111111111111,0.041666666666666664,0.06060606060606061
System5$Default,P05-1004,0.0,0.0,NA,NA,0.0,NA
System5$Default,P98-2143,0.06153846153846154,0.044444444444444446,0.05161290322580645,0.5,0.06349206349206349,0.11267605633802816
System5$Default,C00-2123,0.0,0.0,NA,NA,0.0,NA
System5$Default,N06-2049,0.0,0.0,NA,0.0,0.0,NA
System5$Default,C04-1089,0.05555555555555555,0.05263157894736842,0.05405405405405406,1.0,0.04,0.07692307692307693
System5$Default,P05-1053,0.025,0.023529411764705882,0.024242424242424246,0.14285714285714285,0.014285714285714285,0.025974025974025972
System5$Default,W03-0410,0.11538461538461539,0.10344827586206896,0.10909090909090909,1.0,0.12,0.21428571428571425
System5$Default,J96-3004,0.04819277108433735,0.037383177570093455,0.042105263157894736,0.5,0.043478260869565216,0.08
System5$Default,I05-5011,0.08695652173913043,0.07142857142857142,0.0784313725490196,0.1,0.05,0.06666666666666667
System5$Default,P98-1046,0.030303030303030304,0.038461538461538464,0.03389830508474576,0.1,0.041666666666666664,0.058823529411764705
System6$Default,P05-1004,0.045454545454545456,0.07142857142857142,0.05555555555555555,0.0,0.0,NA
System6$Default,P98-2143,0.09090909090909091,0.1111111111111111,0.09999999999999999,0.0,0.0,NA
System6$Default,C00-2123,0.09375,0.125,0.10714285714285714,0.0,0.0,NA
System6$Default,N06-2049,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,NA
System6$Default,C04-1089,0.041666666666666664,0.05263157894736842,0.04651162790697675,0.0,0.0,NA
System6$Default,P05-1053,0.12149532710280374,0.15294117647058825,0.13541666666666666,0.0,0.0,NA
System6$Default,W03-0410,0.07142857142857142,0.10344827586206896,0.08450704225352113,0.0,0.0,NA
System6$Default,J96-3004,0.03333333333333333,0.037383177570093455,0.035242290748898675,0.0,0.0,NA
System6$Default,I05-5011,0.2,0.25,0.22222222222222224,0.0,0.0,NA
System6$Default,P98-1046,0.061224489795918366,0.11538461538461539,0.08,0.0,0.0,NA
System8$Fusion Method,P05-1004,0.16071428571428573,0.6428571428571429,0.2571428571428572,0.6923076923076923,0.6428571428571429,0.6666666666666666
System8$Fusion Method,P98-2143,0.06779661016949153,0.17777777777777778,0.09815950920245398,0.38235294117647056,0.20634920634920634,0.26804123711340205
System8$Fusion Method,C00-2123,0.025,0.08333333333333333,0.03846153846153846,0.6666666666666666,0.09090909090909091,0.16
System8$Fusion Method,N06-2049,0.11363636363636363,0.30303030303030304,0.1652892561983471,0.5,0.30434782608695654,0.3783783783783784
System8$Fusion Method,C04-1089,0.08823529411764706,0.3157894736842105,0.13793103448275862,0.8333333333333334,0.2,0.3225806451612903
System8$Fusion Method,P05-1053,0.06785714285714285,0.2235294117647059,0.10410958904109588,0.35714285714285715,0.14285714285714285,0.20408163265306123
System8$Fusion Method,W03-0410,0.09375,0.3103448275862069,0.14400000000000002,0.375,0.24,0.2926829268292683
System8$Fusion Method,J96-3004,0.10507246376811594,0.27102803738317754,0.1514360313315927,0.4864864864864865,0.2608695652173913,0.33962264150943394
System8$Fusion Method,I05-5011,0.06521739130434782,0.21428571428571427,0.1,0.25,0.2,0.22222222222222224
System8$Fusion Method,P98-1046,0.04032258064516129,0.19230769230769232,0.06666666666666667,0.1875,0.125,0.15
System8$Jaccard Cascade Method,P05-1004,0.08928571428571429,0.35714285714285715,0.14285714285714285,0.8333333333333334,0.35714285714285715,0.5
System8$Jaccard Cascade Method,P98-2143,0.07203389830508475,0.18888888888888888,0.10429447852760736,0.52,0.20634920634920634,0.29545454545454547
System8$Jaccard Cascade Method,C00-2123,0.025,0.08333333333333333,0.03846153846153846,0.6666666666666666,0.09090909090909091,0.16
System8$Jaccard Cascade Method,N06-2049,0.07954545454545454,0.21212121212121213,0.11570247933884296,0.5555555555555556,0.21739130434782608,0.3125
System8$Jaccard Cascade Method,C04-1089,0.04411764705882353,0.15789473684210525,0.06896551724137931,1.0,0.12,0.21428571428571425
System8$Jaccard Cascade Method,P05-1053,0.05357142857142857,0.17647058823529413,0.0821917808219178,0.3333333333333333,0.11428571428571428,0.1702127659574468
System8$Jaccard Cascade Method,W03-0410,0.07291666666666667,0.2413793103448276,0.11200000000000002,0.38461538461538464,0.2,0.2631578947368421
System8$Jaccard Cascade Method,J96-3004,0.08333333333333333,0.21495327102803738,0.12010443864229764,0.5925925925925926,0.2318840579710145,0.3333333333333333
System8$Jaccard Cascade Method,I05-5011,0.07608695652173914,0.25,0.11666666666666667,0.29411764705882354,0.25,0.27027027027027023
System8$Jaccard Cascade Method,P98-1046,0.03225806451612903,0.15384615384615385,0.05333333333333333,0.06666666666666667,0.041666666666666664,0.05128205128205127
System8$Jaccard Focused Method,P05-1004,0.16071428571428573,0.6428571428571429,0.2571428571428572,0.75,0.6428571428571429,0.6923076923076924
System8$Jaccard Focused Method,P98-2143,0.06779661016949153,0.17777777777777778,0.09815950920245398,0.5,0.20634920634920634,0.29213483146067415
System8$Jaccard Focused Method,C00-2123,0.025,0.08333333333333333,0.03846153846153846,0.6666666666666666,0.09090909090909091,0.16
System8$Jaccard Focused Method,N06-2049,0.11363636363636363,0.30303030303030304,0.1652892561983471,0.5714285714285714,0.34782608695652173,0.4324324324324324
System8$Jaccard Focused Method,C04-1089,0.08823529411764706,0.3157894736842105,0.13793103448275862,0.8333333333333334,0.2,0.3225806451612903
System8$Jaccard Focused Method,P05-1053,0.06785714285714285,0.2235294117647059,0.10410958904109588,0.3333333333333333,0.14285714285714285,0.2
System8$Jaccard Focused Method,W03-0410,0.09375,0.3103448275862069,0.14400000000000002,0.5454545454545454,0.24,0.3333333333333333
System8$Jaccard Focused Method,J96-3004,0.10507246376811594,0.27102803738317754,0.1514360313315927,0.5454545454545454,0.2608695652173913,0.3529411764705882
System8$Jaccard Focused Method,I05-5011,0.06521739130434782,0.21428571428571427,0.1,0.2857142857142857,0.2,0.23529411764705882
System8$Jaccard Focused Method,P98-1046,0.04032258064516129,0.19230769230769232,0.06666666666666667,0.1875,0.125,0.15
System8$SVM Method,P05-1004,0.02857142857142857,0.14285714285714285,0.04761904761904761,0.5,0.14285714285714285,0.22222222222222224
System8$SVM Method,P98-2143,0.01694915254237288,0.05555555555555555,0.025974025974025976,0.2222222222222222,0.06349206349206349,0.09876543209876543
System8$SVM Method,C00-2123,0.03,0.125,0.04838709677419355,0.6666666666666666,0.09090909090909091,0.16
System8$SVM Method,N06-2049,0.02727272727272727,0.09090909090909091,0.04195804195804196,0.6,0.13043478260869565,0.21428571428571427
System8$SVM Method,C04-1089,0.023529411764705882,0.10526315789473684,0.03846153846153846,0.5,0.04,0.07407407407407407
System8$SVM Method,P05-1053,0.022857142857142857,0.09411764705882353,0.0367816091954023,0.4666666666666667,0.1,0.1647058823529412
System8$SVM Method,W03-0410,0.03333333333333333,0.13793103448275862,0.053691275167785234,0.3333333333333333,0.12,0.1764705882352941
System8$SVM Method,J96-3004,0.02318840579710145,0.07476635514018691,0.035398230088495575,0.4,0.08695652173913043,0.14285714285714285
System8$SVM Method,I05-5011,0.043478260869565216,0.17857142857142858,0.06993006993006994,0.3076923076923077,0.2,0.24242424242424246
System8$SVM Method,P98-1046,0.012903225806451613,0.07692307692307693,0.022099447513812154,0.07692307692307693,0.041666666666666664,0.05405405405405406
System8$Voting Method1,P05-1004,0.16071428571428573,0.6428571428571429,0.2571428571428572,0.6923076923076923,0.6428571428571429,0.6666666666666666
System8$Voting Method1,P98-2143,0.0635593220338983,0.16666666666666666,0.09202453987730061,0.42857142857142855,0.19047619047619047,0.2637362637362637
System8$Voting Method1,C00-2123,0.025,0.08333333333333333,0.03846153846153846,1.0,0.09090909090909091,0.16666666666666669
System8$Voting Method1,N06-2049,0.10227272727272728,0.2727272727272727,0.1487603305785124,0.6153846153846154,0.34782608695652173,0.4444444444444444
System8$Voting Method1,C04-1089,0.058823529411764705,0.21052631578947367,0.09195402298850575,0.6,0.12,0.19999999999999998
System8$Voting Method1,P05-1053,0.07142857142857142,0.23529411764705882,0.1095890410958904,0.48148148148148145,0.18571428571428572,0.26804123711340205
System8$Voting Method1,W03-0410,0.07291666666666667,0.2413793103448276,0.11200000000000002,0.36363636363636365,0.16,0.2222222222222222
System8$Voting Method1,J96-3004,0.10507246376811594,0.27102803738317754,0.1514360313315927,0.43243243243243246,0.2318840579710145,0.3018867924528302
System8$Voting Method1,I05-5011,0.05434782608695652,0.17857142857142858,0.08333333333333333,0.25,0.2,0.22222222222222224
System8$Voting Method1,P98-1046,0.04838709677419355,0.23076923076923078,0.07999999999999999,0.2222222222222222,0.16666666666666666,0.1904761904761905
System8$Voting Method2,P05-1004,0.14285714285714285,0.5714285714285714,0.2285714285714286,0.8888888888888888,0.5714285714285714,0.6956521739130435
System8$Voting Method2,P98-2143,0.05084745762711865,0.13333333333333333,0.0736196319018405,0.38461538461538464,0.15873015873015872,0.22471910112359547
System8$Voting Method2,C00-2123,0.0125,0.041666666666666664,0.01923076923076923,1.0,0.045454545454545456,0.08695652173913045
System8$Voting Method2,N06-2049,0.06818181818181818,0.18181818181818182,0.09917355371900825,0.6,0.2608695652173913,0.36363636363636365
System8$Voting Method2,C04-1089,0.058823529411764705,0.21052631578947367,0.09195402298850575,0.6,0.12,0.19999999999999998
System8$Voting Method2,P05-1053,0.06785714285714285,0.2235294117647059,0.10410958904109588,0.37037037037037035,0.14285714285714285,0.20618556701030927
System8$Voting Method2,W03-0410,0.08333333333333333,0.27586206896551724,0.128,0.3333333333333333,0.16,0.21621621621621623
System8$Voting Method2,J96-3004,0.12681159420289856,0.32710280373831774,0.18276762402088773,0.4878048780487805,0.2898550724637681,0.3636363636363637
System8$Voting Method2,I05-5011,0.05434782608695652,0.17857142857142858,0.08333333333333333,0.25,0.2,0.22222222222222224
System8$Voting Method2,P98-1046,0.04032258064516129,0.19230769230769232,0.06666666666666667,0.21428571428571427,0.125,0.15789473684210525
System9$modified-tsr,P05-1004,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.0,0.0,NA
System9$modified-tsr,P98-2143,0.11475409836065574,0.07777777777777778,0.09271523178807947,0.0,0.0,NA
System9$modified-tsr,C00-2123,0.0,0.0,NA,NA,0.0,NA
System9$modified-tsr,N06-2049,0.045454545454545456,0.030303030303030304,0.03636363636363636,0.0,0.0,NA
System9$modified-tsr,C04-1089,0.041666666666666664,0.05263157894736842,0.04651162790697675,0.0,0.0,NA
System9$modified-tsr,P05-1053,0.028985507246376812,0.023529411764705882,0.025974025974025972,0.0,0.0,NA
System9$modified-tsr,W03-0410,0.037037037037037035,0.034482758620689655,0.03571428571428571,0.0,0.0,NA
System9$modified-tsr,J96-3004,0.02,0.018691588785046728,0.01932367149758454,0.0,0.0,NA
System9$modified-tsr,I05-5011,0.043478260869565216,0.03571428571428571,0.0392156862745098,0.0,0.0,NA
System9$modified-tsr,P98-1046,0.0,0.0,NA,0.0,0.0,NA
System9$sect-class-tsr,P05-1004,0.0,0.0,NA,NA,0.0,NA
System9$sect-class-tsr,P98-2143,0.05,0.022222222222222223,0.030769230769230767,0.0,0.0,NA
System9$sect-class-tsr,C00-2123,0.06666666666666667,0.041666666666666664,0.05128205128205127,0.0,0.0,NA
System9$sect-class-tsr,N06-2049,0.0,0.0,NA,0.0,0.0,NA
System9$sect-class-tsr,C04-1089,0.0,0.0,NA,NA,0.0,NA
System9$sect-class-tsr,P05-1053,0.0,0.0,NA,0.0,0.0,NA
System9$sect-class-tsr,W03-0410,0.0,0.0,NA,NA,0.0,NA
System9$sect-class-tsr,J96-3004,0.0,0.0,NA,0.0,0.0,NA
System9$sect-class-tsr,I05-5011,0.0,0.0,NA,0.0,0.0,NA
System9$sect-class-tsr,P98-1046,0.0,0.0,NA,0.0,0.0,NA
System9$tsr-sent-class,P05-1004,0.0,0.0,NA,NA,0.0,NA
System9$tsr-sent-class,P98-2143,0.0,0.0,NA,0.0,0.0,NA
System9$tsr-sent-class,C00-2123,0.06666666666666667,0.041666666666666664,0.05128205128205127,0.0,0.0,NA
System9$tsr-sent-class,N06-2049,0.0,0.0,NA,0.0,0.0,NA
System9$tsr-sent-class,C04-1089,0.0,0.0,NA,NA,0.0,NA
System9$tsr-sent-class,P05-1053,0.0,0.0,NA,0.0,0.0,NA
System9$tsr-sent-class,W03-0410,0.0,0.0,NA,NA,0.0,NA
System9$tsr-sent-class,J96-3004,0.0,0.0,NA,0.0,0.0,NA
System9$tsr-sent-class,I05-5011,0.05555555555555555,0.03571428571428571,0.043478260869565216,0.0,0.0,NA
System9$tsr-sent-class,P98-1046,0.0,0.0,NA,0.0,0.0,NA
